dep_time,origin,destination
39395.0,190635,80612
20619.5,138887,62434
28579.4,15701,37322
35933.6,24386,11508
41216.1,221643,136251
28409.0,97646,120182
42558.8,22256,152245
20408.5,34999,167042
38663.1,19616,155161
32309.1,114028,173655
42298.3,62068,76461
24577.0,82577,209929
27902.4,218077,192768
26221.5,118687,71291
23887.0,53139,35680
37654.4,153277,28566
21916.3,43089,117851
29744.6,106564,31650
31505.3,201939,54430
29388.3,121463,69470
39482.6,23703,41317
38351.4,79748,216632
35758.6,158152,10572
23418.5,85929,38882
20298.6,65069,93255
27985.4,12832,177519
25530.8,214981,45578
18783.3,106008,118541
32010.0,144210,65497
20387.1,26714,210736
38004.0,31838,3134
19554.1,204723,58271
21294.0,215921,105010
27380.4,165228,169000
20117.8,153647,67848
41119.2,19657,5714
43128.5,51839,169341
29174.5,33761,24111
40808.0,217410,212044
26355.1,11192,120847
19276.1,150440,113549
38706.5,103546,130056
18743.0,179100,111847
22354.7,56286,49060
24929.5,116919,38962
18873.2,162313,161736
24193.8,77360,130781
28382.2,144359,125575
19536.7,73341,100405
21458.3,52286,168467
40293.2,137839,65312
33895.0,210283,142516
38030.1,100269,204974
35976.9,125746,142742
37692.2,90186,148282
30660.3,101811,70893
22531.4,83591,156530
23519.3,212517,204089
25079.5,211983,123649
31341.7,201023,153089
43190.1,41844,26249
24246.0,63216,69868
31449.0,207418,193215
19408.9,57517,150914
39331.9,209031,101822
26941.1,219997,221569
22377.5,62010,155325
26013.7,193489,182878
27041.3,155074,7394
35727.0,92191,148806
32202.9,147615,49344
39084.8,212441,129034
31661.5,46021,128564
18956.7,14724,60980
33161.9,5224,138005
30045.3,86962,160991
23076.9,34207,89327
36066.8,210350,221324
39879.1,15612,5744
21722.3,184731,37133
37514.0,221899,137965
39688.9,19013,97934
35754.4,173575,103703
32767.6,88227,79105
26129.6,41288,191981
41907.1,207576,167579
42208.7,170178,83173
22389.9,147318,181812
40417.9,160880,206305
26992.0,174465,154389
38524.2,99191,80431
36496.7,77205,33383
22478.2,471,184027
41907.2,102655,223020
43055.9,148762,8488
22588.5,83418,212023
42381.8,57906,167679
32251.9,130071,36868
26345.4,20396,62389
26739.6,83759,44010
34031.9,23258,215393
35865.9,167536,191177
40343.7,117081,2987
24683.4,65415,181711
19708.4,67281,206312
20722.5,335,12621
27725.6,192042,110009
42421.4,108532,129258
40220.6,92073,143136
27458.8,217266,125695
37876.0,151533,170647
37107.7,59135,42639
29372.4,209504,221711
18842.0,5263,83549
24580.4,27453,19451
26613.6,98424,42180
36446.0,143404,24406
26516.4,160863,126546
35753.5,113068,171346
22157.9,113823,41183
19349.6,86794,53883
42554.8,107290,182765
31963.6,191358,141590
24684.7,73799,77961
23986.2,13011,102996
32408.6,220162,128699
21870.5,94589,1000
28775.7,77214,215979
34682.9,157342,125915
23031.8,6746,54251
22305.0,76496,21479
29934.0,30279,80832
37778.9,123455,128213
40550.9,69469,23890
34175.0,101587,48465
27349.7,99993,96836
22701.9,11696,69021
29081.5,69048,59308
39094.4,147913,16158
21808.5,182575,174972
20436.9,175149,90122
38366.1,108524,198300
32861.1,145123,15986
39188.1,214540,136991
28549.5,140381,180110
39845.7,124472,150133
40217.7,124849,78342
19989.7,187250,9103
30653.0,135480,209833
32401.4,162600,38652
21031.1,198492,117713
22356.6,43821,55545
38373.2,33078,11187
28669.0,179077,114135
23088.4,215630,164423
21726.5,155988,67603
26057.7,190605,211640
19688.7,101737,145847
28013.3,85492,72404
31096.1,3241,206189
35650.4,154029,136986
37698.5,29496,108643
21771.0,148529,154123
32683.5,26267,27691
32179.6,26474,205978
25209.5,140413,90143
40122.9,69241,100412
34500.6,149952,159635
29920.8,45141,72198
28154.9,162069,159555
35156.5,105308,10166
27974.0,86899,181014
23987.0,195493,124575
41205.0,97633,5303
26514.2,208051,79444
25835.9,220947,128875
39627.5,179529,25747
42506.9,59757,35228
25572.1,194962,116158
37505.6,84113,70626
36365.7,158591,169228
20250.0,115793,55414
41018.5,106737,194234
30208.4,135397,98018
38689.6,135074,207484
22006.1,81559,186009
30771.2,35559,204607
39452.6,149074,7588
22378.2,218347,52619
39091.8,65402,8669
29502.5,94470,184715
23017.6,96561,215877
29698.3,104056,166568
41261.5,178565,8011
24096.8,128132,155724
29241.8,124408,153847
31893.6,90242,42864
39108.9,67806,196335
38937.9,23695,74729
18691.8,13015,42705
39516.3,204427,56182
39599.2,169706,59011
35077.9,70538,170809
28319.6,5256,204551
42371.9,178834,2332
29947.2,34685,169704
22364.7,209941,2218
23639.0,159473,211048
41763.7,186840,185956
34197.1,111098,98690
39460.0,120323,66059
23498.9,79205,177522
31120.1,163474,104111
32729.1,1926,134090
43185.6,221061,220038
27430.6,169696,155653
33348.1,78243,179414
20724.2,16734,88154
42906.7,167928,85232
39709.6,68458,171997
35919.6,170778,78326
22746.7,135605,200664
24055.6,14883,211138
39604.3,212344,157295
28183.3,83777,178456
21526.2,6672,171809
30533.8,77490,68007
40854.2,106063,101783
36565.6,152836,185616
43067.8,213913,49785
26647.8,187005,58291
35295.2,167330,205756
29988.5,176126,93977
30784.3,221621,44560
39184.1,146341,47483
25403.4,123412,33539
36671.2,190103,211902
32087.6,47990,178182
40669.7,171556,23409
23600.8,58544,195090
39960.1,110224,206593
40348.5,97434,68304
32756.4,121572,223140
20968.1,14071,166303
32706.1,162700,18668
29899.9,50998,131197
21019.4,178440,100052
31351.9,108293,14172
39945.4,39525,36009
43007.2,89828,107267
42877.2,119949,37545
25972.9,187608,47279
37629.3,127816,87196
33902.0,46353,82159
33989.4,1235,118503
24892.9,199542,202779
22248.9,200404,41532
30337.3,200165,204407
20218.6,161082,113694
33963.9,105747,112466
42326.3,100484,1223
18950.7,52275,191537
27402.2,3690,84466
37072.6,139207,49958
18451.5,1081,164282
36486.8,59314,181803
40100.0,81813,33798
20588.2,131946,154316
25714.1,17114,215965
19152.1,76238,119518
36341.4,156334,137394
26513.4,180035,35072
26636.9,128497,94175
36902.9,43223,212863
28165.5,59878,58804
36324.7,34394,55362
36498.7,154584,132286
22258.4,96099,186413
34393.6,9794,98354
40088.9,67053,202178
31475.3,12736,155693
43065.9,173531,28341
34469.9,5175,12644
35381.7,109255,116474
27582.4,143466,66253
29954.8,40141,53869
35518.8,165232,2439
25588.1,173451,26471
34694.6,70772,163262
33262.0,35956,109792
38932.4,27502,134108
36112.9,30863,74109
20873.1,27856,130479
23005.9,52363,203937
24627.4,137139,52867
27019.6,107415,77424
22041.4,143691,130116
40941.0,180408,126003
26331.2,717,3342
34925.2,28948,218951
32468.6,129526,39097
41926.0,204348,134140
19891.2,189681,26552
40800.4,168909,60597
29510.1,77600,69238
29699.8,26164,213169
22402.5,10340,76170
27077.4,177410,81974
28735.1,30382,24903
39451.4,12029,2535
39470.4,173894,169659
22296.9,93723,114744
42068.2,70335,192169
20342.4,213637,89842
22608.3,105061,104923
42250.2,71259,219075
27720.0,222998,125369
38157.5,170091,208905
22202.8,34737,182496
36305.6,221341,41784
20613.6,154861,126530
38217.1,177836,114861
22567.8,99549,204253
27036.7,7554,179428
40174.7,190651,34250
30173.6,127958,29605
40367.4,115523,12051
19596.1,171697,82375
18311.5,177714,137577
37341.7,151165,189732
32238.3,175595,88683
31081.3,180418,183652
33579.6,113468,173464
36311.6,126334,90636
34725.5,168140,100893
21746.1,216645,146366
40480.0,160671,14304
18293.5,41137,132531
39390.9,223312,129980
39909.3,19625,196982
30389.5,63148,86742
42447.7,13199,132888
23612.2,168641,99257
28162.6,61603,20664
29569.2,210045,150217
29292.1,130667,117196
25964.8,130383,195359
34465.0,26907,105759
28390.9,146048,143942
18004.3,23827,207561
33225.9,162284,167126
25675.9,133257,147412
23212.7,176022,119592
41948.9,95248,216350
19367.7,58436,221332
29452.4,146840,201173
33617.9,124029,187867
34560.6,187672,118628
20873.4,199051,172729
23588.0,89484,93097
38913.1,209692,76541
31801.8,98013,184050
20679.3,43032,129085
21539.3,187919,194644
36183.3,28039,66660
33393.5,49163,31652
41441.4,102995,56515
29517.6,204844,49959
36063.1,28250,198482
28444.7,166000,219536
34938.0,32301,202413
40472.2,119901,172610
32850.8,132172,35294
42289.1,1137,139031
36552.6,145024,113458
39138.2,126597,133256
37683.3,46452,181355
32579.6,191494,213711
21235.2,101556,172365
33133.8,84369,132149
40211.0,109750,159644
41080.9,199851,65074
24894.6,89878,77115
29411.7,34962,36223
28401.2,183504,196195
30909.8,221006,183892
31804.7,82289,186613
36567.8,145118,165827
23477.0,54974,163621
36002.5,179991,90516
41214.0,34779,186226
34382.2,46612,132092
31670.8,166953,84510
35900.9,199432,92337
32169.5,152779,149589
41755.4,186154,109439
34990.9,220565,139959
25205.4,222114,110726
38369.3,137030,27910
18636.9,38096,13910
34890.4,52403,69986
36904.7,42188,75134
35221.4,38385,220038
19563.2,205614,77369
23140.8,141865,8468
27038.8,118644,26864
33525.9,177085,193853
32159.5,58800,194619
34307.4,101944,62284
30875.2,208885,209406
35542.4,181649,174193
19183.9,100029,101595
28497.5,206598,179607
25878.9,144736,14103
18326.7,65887,53238
33638.2,204714,116146
38915.6,166143,184714
35880.5,96401,197946
32827.3,193580,158174
22951.0,190031,50724
25413.3,46511,178954
19876.6,45559,192696
30948.9,98880,10652
28798.4,145908,69268
21277.7,153088,221777
24426.4,86655,122245
35884.2,40581,10470
21873.3,84575,156468
19281.6,163936,161378
39247.1,78945,128594
37905.7,144221,93869
19836.6,185514,83324
31240.0,48200,136473
19718.0,132419,41778
28481.5,140780,105753
20317.0,57985,55929
34716.0,86787,94580
25398.1,197304,162078
31368.6,147150,215924
36953.8,170210,2307
20891.0,90703,116828
24056.8,168365,160878
41148.9,63917,10453
35200.3,84131,99974
41081.5,29720,101155
24466.1,189785,74141
18622.6,135493,215510
37416.5,134823,210453
30820.1,127612,11495
25470.1,170794,50465
26071.9,21586,25154
22218.3,202720,141026
31436.8,164346,17163
23311.7,165023,202789
23372.0,179674,111203
39058.8,53891,140969
38884.5,194347,203215
28968.0,214107,18905
36821.6,40305,6226
29572.5,86957,9931
20205.5,14226,46659
38014.2,146298,18465
32489.0,59675,67803
28272.3,118259,165207
28192.1,82943,4427
27815.4,31013,140203
18148.7,188818,162096
19593.6,195546,153513
19147.0,222363,19028
27014.0,131815,27822
25303.9,179798,78997
33285.5,73798,200612
41352.6,99985,103576
38717.5,8079,124253
21939.4,57636,35751
36818.2,208868,209055
39406.6,77326,166211
21630.7,177547,208408
39851.9,169853,97813
42126.3,2922,145103
40044.1,37060,32305
19052.7,150134,156409
27930.9,143530,22315
25678.2,196161,194361
40769.4,90138,55505
28398.9,169327,223204
30916.3,42193,48232
23563.9,218824,66254
22897.0,47541,175892
38151.4,14257,223186
36926.3,143878,120917
34245.8,19174,76192
34926.5,65716,25743
22974.9,152199,127714
41978.8,93621,33610
34916.6,61481,26226
25185.5,18299,50724
26008.2,118134,86073
33531.8,80130,181785
32721.1,148256,148599
27185.2,82924,112278
22249.7,82107,64533
37798.6,186698,193938
34149.1,72529,220229
27059.0,178147,192144
26355.4,125817,121332
29223.0,203100,80077
30271.7,28529,46077
34267.9,21488,220670
25071.5,216647,36700
40460.7,51493,69005
36485.3,164264,20044
36331.1,4883,222714
30780.9,8177,213029
32663.6,106203,201641
32868.9,9609,144597
24567.5,141473,123759
34478.5,38963,95897
27891.0,202413,154560
36477.3,76283,35096
29710.5,133801,23738
27999.0,131640,2776
34699.5,222293,211429
42742.7,179348,43474
37081.6,36797,116974
22012.4,148467,148324
34617.2,38325,192916
36446.5,94056,10595
23514.2,127832,60751
19584.1,96845,61346
19078.8,54204,135760
40874.7,94699,101736
29835.8,119182,12173
19005.6,170006,84953
20601.3,136674,166085
38907.1,218856,194487
24635.6,142698,149464
22381.0,171357,99226
27205.5,171268,219013
19961.5,65951,98652
42511.4,58431,135363
28227.2,214233,90448
30268.9,126382,158390
18166.3,36429,115316
22173.3,20208,134883
34215.6,55447,39384
22710.0,94954,157816
36076.0,31019,173305
23804.7,212644,86566
36150.4,126226,177007
30066.1,55234,154872
22063.4,218461,107714
18565.6,11310,33524
32451.9,42239,35317
33864.4,10273,150016
21701.0,43605,67701
41245.7,135434,106287
33103.8,147745,167148
18469.2,188625,190834
34676.0,74305,22478
23458.2,158997,123578
39856.0,44713,57504
38925.2,157506,37411
38024.3,215076,201192
22583.5,172922,133904
24665.9,189841,179723
26635.3,118874,156377
32883.0,60244,99145
27713.6,28461,4341
23099.2,132214,179402
28578.8,39206,158731
20426.7,124746,161152
33115.3,205486,139311
30683.9,30806,24429
30152.5,34164,158197
31590.0,314,203127
35099.7,113114,136850
28601.2,11387,182882
31351.4,60158,210318
30149.5,201502,99938
26833.0,210926,194351
40878.0,219464,182637
32518.2,111539,35096
24413.9,200765,60951
40934.2,21972,74256
33077.0,142535,107124
24496.7,1433,185899
36739.9,1864,151515
31168.0,136252,1885
27450.8,53849,180293
38268.0,107176,94966
20685.9,111692,170806
32751.3,68498,140536
28673.8,95851,160400
24944.1,178416,104190
37025.3,108325,144730
37751.5,126476,46850
27329.4,145466,126814
24395.2,80387,151427
26677.8,184941,104367
36541.7,172827,31217
36844.9,117072,205287
35622.6,42413,26287
23404.3,105004,206066
26528.6,144330,160963
35565.8,185280,13645
22050.6,166691,1386
38270.1,215811,38096
29886.1,157350,114131
20221.1,68967,58135
27345.0,159653,9897
36257.3,105026,160947
34535.6,75096,186543
42281.0,15063,202796
38669.8,167848,129595
29062.1,52876,222971
34553.5,210740,135830
25207.4,8810,205510
33107.8,135217,183094
23838.1,44428,176691
18908.7,62719,171709
18007.2,41273,22765
43119.8,204386,104709
26898.8,103584,106286
32769.2,135723,4028
36570.5,17987,23636
31849.7,190352,217517
32089.7,152812,91251
26756.4,213782,72484
23702.6,50993,119212
41428.8,150708,1219
24579.9,106727,132707
20682.9,18975,131902
25415.1,30673,210486
30934.8,67552,141008
38491.3,150704,65573
35493.6,98849,147631
30187.5,63772,198567
26559.5,203318,120284
35176.2,153833,7169
30145.6,67585,17708
27643.4,206741,57771
35058.2,60274,209757
25956.4,92562,135398
31498.4,183715,218150
24636.4,75311,24381
28053.1,196290,215239
26618.2,145372,46788
30009.2,92677,57295
40536.8,70536,47915
41867.4,179072,49851
30574.8,52341,61567
36532.8,69574,54205
23776.0,218874,65456
39075.6,93330,40893
37629.2,31425,20575
35030.5,173912,129149
33468.4,200342,141944
42141.4,222300,126429
27354.2,82684,129064
40632.7,150606,72019
30368.3,200346,133990
25062.7,58220,196652
32532.0,14194,137818
38141.6,125388,141759
18820.6,91039,103210
39682.1,203398,45822
29521.3,31553,183040
31058.8,82746,180672
18212.1,176712,55247
27561.6,26410,85311
27112.4,68078,49060
31823.8,62164,70623
29877.9,160716,89940
27221.3,130749,111134
23305.4,183687,197183
27382.2,105012,73303
29358.4,149791,34377
42677.7,179833,59917
38517.6,188957,70765
38263.0,145579,113303
39579.0,51396,38232
38160.9,193604,39203
29919.3,2553,46296
28622.3,35250,222662
33892.4,139980,188890
25956.3,127564,78652
24324.5,148854,12506
28039.7,181021,42819
19512.9,213337,66660
30008.8,165114,25244
29336.3,87728,68096
27096.2,146892,146143
41482.5,67558,90214
18499.9,31781,92036
39857.7,158748,52155
32536.7,170358,170165
31568.6,204553,74608
26948.7,176473,133809
30284.8,193075,117160
40418.7,99895,160868
25220.4,165599,37971
39880.1,167924,211738
41399.9,110576,165484
33430.2,106108,222534
40858.2,20738,42467
26659.4,82177,83067
34455.9,186235,70116
33255.7,103666,71106
40369.8,204727,95201
36847.0,136560,118040
28432.5,48204,6055
21151.0,61506,173545
24341.5,195002,183683
36893.4,55200,43754
28005.5,25048,16722
41607.2,124042,143768
19356.4,202095,104074
31204.4,21823,27244
24613.8,40704,22101
34501.8,102195,81099
23779.8,193355,74494
29167.6,33138,34413
31273.9,44723,7489
18885.9,93543,85249
39778.9,122471,141710
41558.4,143797,116613
21404.9,182877,141371
22461.3,156653,119680
33902.4,166684,147845
28961.4,167716,167648
31451.4,91008,126262
31599.6,210949,23476
29134.9,95887,108056
24547.1,79579,2767
18002.3,213746,198782
39368.3,90147,75173
29823.8,2180,180294
41236.6,198042,125060
25550.2,200768,112836
38108.7,156500,60611
38078.5,143710,97948
22752.0,146945,114584
27947.8,42800,187416
36575.4,102163,217167
27534.6,68938,20764
28640.4,62799,135426
37266.4,160750,211700
35486.9,71267,74626
34341.1,139445,212024
24774.3,49283,17947
22596.7,75915,28929
34049.7,161934,118690
24857.8,163251,128973
22732.3,5084,39885
19250.7,140239,5801
22685.6,26810,73954
24783.7,187484,114928
36323.1,61029,23644
21797.2,129388,56934
26616.2,81677,205973
38146.5,97359,121552
35562.8,8319,86572
20021.6,196757,38296
19412.2,203332,102871
19798.9,123246,47606
22843.2,220604,65556
38594.7,217121,3307
21073.4,201364,187349
24273.9,202172,116119
24228.5,8784,52213
29613.0,202111,24631
31132.7,54643,123948
27805.9,81817,84689
21997.0,190902,11058
36767.1,144069,136557
21078.0,126151,167384
25530.1,94483,13654
39764.2,57091,29603
23946.3,113812,85069
18379.7,208244,72377
32734.4,103758,206869
24125.9,11008,152325
37743.6,124589,180461
33024.5,97359,202059
20254.9,41339,131050
20303.3,162174,88715
41457.4,199114,163874
19513.3,93196,168971
21878.7,140601,207478
20706.3,127885,60994
25981.8,146368,206716
34245.1,91047,211163
40473.3,192201,50584
18538.1,99029,93891
36254.9,65718,10351
30229.6,114688,146544
25426.8,182724,128474
22782.4,48923,142506
26761.1,191994,122786
24938.2,217933,156940
41044.7,145364,42033
19735.7,40638,117803
25451.0,69035,141978
27251.2,188,203402
34078.3,99363,192323
22675.5,4907,162459
39592.1,203428,162581
24017.4,189006,16604
34588.9,141284,214708
27764.8,137381,179103
30538.2,144563,40404
33448.6,84567,107427
34150.8,28957,25233
31184.7,17479,11475
39046.9,34019,46829
40012.0,52973,28063
30231.3,25887,8340
32389.5,219230,101868
34579.6,137840,163570
35673.1,67092,12867
27232.1,158847,188178
19786.0,54719,171900
30383.4,218124,20960
29795.1,167488,15912
27095.3,194898,109039
38715.1,208207,185711
19469.2,161725,69681
31331.3,192492,18451
39028.3,20430,56596
42206.8,25459,26535
36274.3,139371,101012
22774.4,137938,172196
24268.8,163925,46897
32072.3,146313,108838
36801.9,200876,167411
32529.4,176814,120250
35704.3,111955,27289
22203.6,47289,144170
28119.2,88476,172368
21986.0,157264,116132
41524.7,82615,144200
42984.9,85106,221473
27367.3,200326,166000
28850.8,190281,84790
33332.0,147625,143032
23391.0,200725,144241
41338.9,66607,94374
42233.6,117309,104094
18004.9,9086,74575
33013.2,135688,35411
43034.0,79125,1721
25568.4,58166,56314
39564.2,5688,202250
38712.9,180805,215570
24954.1,145139,134026
32019.3,149844,40557
20376.0,120683,93233
21933.9,69465,96228
40418.6,65498,61078
24457.3,78722,24092
32376.3,149176,56999
36503.5,189682,85116
37981.2,45325,127998
38807.8,180773,184247
32521.1,24999,156036
34184.8,9796,191572
38370.2,100020,20572
37659.1,202087,87658
26767.8,214208,113850
28496.3,31598,201953
23713.3,171122,222685
33178.0,2997,166169
37590.9,100266,14189
25680.5,10795,83706
31606.2,39211,85676
30660.5,57880,40159
19273.1,191778,102991
42470.2,197352,156010
32496.4,23614,58218
28884.8,206141,103369
21729.9,88124,21638
29991.5,195379,12926
31813.4,68827,22302
28042.9,113899,202853
35586.3,199762,35355
30119.2,51932,127889
27962.0,149770,51406
32141.4,192850,137428
24205.4,18781,69797
37574.7,84780,179499
41288.3,23486,29499
34928.0,111028,95752
26777.4,84079,90315
32965.7,6345,201767
25681.4,91676,161538
38703.9,210448,115922
33704.2,115464,11764
41290.2,61207,52346
35271.1,40892,198635
36357.9,22495,29457
36637.5,63713,162792
41353.6,218220,214993
25249.7,89986,181874
38267.9,79984,117980
29874.0,86999,54790
36648.3,55541,53425
31769.9,196701,67805
31829.8,163326,191345
43006.0,182208,183174
34840.2,98725,152831
40832.2,138097,11398
24437.5,15757,74452
23057.5,182590,161995
24836.3,121886,171640
41818.4,17458,101880
34641.4,173796,173041
27077.5,28283,5001
25370.9,170239,101324
23825.4,99798,133310
42610.6,26110,82694
30213.5,156527,139345
20218.1,52133,131242
42363.1,146980,186769
18541.5,64852,138783
25684.2,128432,103127
36758.6,4816,90906
35244.6,93160,163900
25618.6,131400,72319
38459.7,164047,67549
40142.7,213610,7724
41792.2,73451,59135
21823.0,102982,172210
21459.0,191336,100193
31122.1,177732,160549
39992.1,179967,59618
28516.8,150181,40042
28746.9,81889,158693
26298.0,142143,34543
23210.3,36327,152313
31642.1,209742,53034
39737.2,81002,180494
35769.4,137312,35455
28837.6,201863,38050
34537.0,148070,41431
26000.9,146103,139712
41904.8,31034,48269
26003.5,38147,190599
18743.0,83542,108538
42222.1,79520,116130
36789.4,215403,166945
41517.9,71774,39834
37633.5,27989,34483
22655.6,199871,160427
33547.1,158755,148646
33431.5,156332,60865
23819.0,6837,94178
20002.8,204426,124938
21379.0,221810,158521
29812.8,170280,98031
22636.2,101570,128829
29940.9,42935,50661
23702.1,107109,200419
42414.1,70741,108277
23608.4,175987,53171
37096.0,17337,46419
41363.0,115155,161758
30346.6,85169,119942
40367.2,112081,106133
37560.6,159365,192762
38773.1,188796,82024
27932.6,194633,149929
32963.9,137686,168137
40069.7,206286,10095
31120.4,118386,119773
38840.7,11119,64414
31071.3,103707,192720
18989.1,101554,135299
37282.0,12922,49768
25337.7,104343,79837
37496.7,74950,120939
22195.5,77180,160729
41159.6,180867,135520
40772.6,121524,217551
34281.8,23708,189437
30616.6,47125,204139
32753.3,182482,143237
21409.7,108412,84793
29362.3,46891,118929
32875.9,186812,52935
40240.2,23640,65557
26166.7,170020,186507
38071.5,188317,192220
21113.3,29927,185133
29324.8,95143,22362
31200.2,100686,190545
37934.9,134130,160451
41933.8,99268,144269
27591.3,201394,44796
40988.8,148240,172891
39739.3,42499,37907
22507.4,186658,13450
28573.5,81138,191407
37369.5,116983,75702
33786.6,30816,34490
42202.9,926,163200
37288.0,3200,120230
30540.2,130716,142475
38347.9,159379,129359
23994.5,154366,172876
29987.9,107518,115834
20001.0,157313,1723
24166.8,143482,72905
33618.1,146158,214989
38796.4,12823,48454
21736.1,171252,91493
18925.4,8501,174849
32567.9,158147,78234
26344.0,22990,12853
20744.0,46726,42293
34936.7,160193,173257
35426.1,155967,150020
37840.2,46509,119364
36883.2,94421,9395
20346.8,78458,84625
27287.9,99336,215027
19705.2,112020,221068
31871.9,76764,123421
21390.6,182090,71937
26296.1,108464,137532
23288.1,54801,160446
19466.3,149780,191293
42679.6,138660,22982
30188.3,180526,158538
41534.1,185284,75284
28761.8,222245,82965
24543.4,150770,163379
26917.1,34003,161032
32178.4,136237,191151
33922.8,129107,211807
22533.7,159752,61006
35856.4,50739,414
20978.8,121866,163960
38077.7,193322,222316
23224.7,161299,108693
28433.8,87501,91658
32122.5,167117,55663
18284.7,52740,180883
25097.0,207145,17782
25755.9,132825,144177
26162.9,1607,29841
35283.1,89485,103821
36254.8,161478,7632
38967.5,50860,86642
39012.4,176284,125595
41087.3,208995,9321
34270.4,126221,40733
33805.5,140762,87846
29654.2,213428,108515
41380.3,14685,218917
31131.0,148096,190045
35090.6,145536,140479
18471.7,151361,179697
26359.3,208609,92692
19668.6,39139,73520
39186.6,88906,98367
33788.1,220831,43507
32388.7,102122,49120
32998.8,205086,197011
25768.7,82444,186080
18797.0,108493,22753
30525.8,62296,97408
29388.0,79332,56659
31232.5,45878,29420
27430.2,9802,203893
23092.9,24275,116332
30751.1,209459,126527
40804.9,40390,49862
26570.9,126739,192005
40021.8,81358,203301
26248.9,201714,25756
38717.9,135304,177397
43016.6,53788,189941
18921.1,101603,187086
39793.2,30365,1077
25836.7,11542,180106
39372.7,22826,87369
29765.3,12095,27027
31118.6,172748,195442
25874.5,151403,198834
25866.0,55009,84116
23054.0,75121,72522
31413.4,202581,115635
34912.3,71474,39143
21968.9,30005,3999
42149.1,146702,134757
20579.9,142220,91833
31844.0,71054,37108
41770.6,210764,74256
32466.9,44898,18675
25846.7,88798,141709
29179.9,34098,7600
29862.5,177077,13226
20669.4,14103,22575
28746.9,46919,184727
33022.3,155387,165011
39071.6,183334,116873
33531.1,81904,87118
38599.5,186882,198810
34905.9,139849,20590
42536.8,198113,200390
29735.5,34549,24357
38483.8,183133,122755
20451.0,81367,179431
34239.3,200931,122000
29857.8,58666,37675
39699.6,161727,67646
41004.1,102780,48064
35630.3,174373,86593
37877.2,85134,118825
30285.2,17135,124606
20844.8,125475,120911
39313.3,73992,201311
26785.1,150648,33395
30800.3,106348,214316
35999.7,28044,85424
32015.0,18592,207731
25613.4,120841,105071
32881.5,62541,162758
24141.0,41686,126451
27672.2,89316,54588
38510.7,154919,113022
37764.7,114125,148691
37840.6,142744,181962
23951.1,173699,175532
19962.9,186622,150520
39086.1,29969,155232
33021.1,85295,145512
20460.9,116710,46182
25762.5,106376,18247
33076.1,179701,213402
33029.4,214922,99329
26250.7,169080,173058
19549.4,57045,214180
21500.7,152244,197915
34030.5,48,198463
21697.5,39116,118744
31387.6,102231,161368
32563.9,51292,53912
35174.2,82994,78573
32371.0,178142,79835
41146.2,113961,188164
42761.0,90246,23406
32684.7,160298,133804
28185.8,33437,77118
19572.7,143886,13927
18021.3,146808,215155
42663.1,28756,73979
39815.1,61667,113171
35696.0,103355,163896
26016.8,100346,106439
27615.4,142899,55369
34694.7,124484,36456
22743.3,100819,221073
41296.9,220191,109375
21887.5,175653,32911
21383.8,18807,169971
18395.8,189094,127585
34579.8,35592,22194
21458.0,211272,109014
39675.8,206812,182292
33231.6,111595,163380
22530.9,133540,111181
31911.7,117976,100850
26953.7,48704,111351
33235.2,151503,130588
39339.5,62062,186680
30643.6,107698,143174
32524.1,8771,9926
32317.4,184780,96620
20851.7,126230,181009
20017.6,191413,191704
31265.5,196760,204176
25041.4,135515,20508
31188.6,159926,23185
24179.8,165324,194428
34726.2,175300,20468
35238.7,141347,209216
32606.6,160704,13834
40770.3,140255,204086
18271.7,119022,134391
40832.6,150461,192365
26354.2,92514,209249
25424.4,43911,9260
35515.3,156666,196457
25662.6,205788,147772
24563.2,164967,124036
32569.2,150171,13531
34539.3,76481,212047
36582.0,7156,75187
30216.0,33245,132538
19936.9,205458,72836
24351.7,161427,73655
24935.5,67359,3723
36684.0,158288,45773
40935.3,193715,39619
34610.7,96932,211770
22420.1,205134,183703
23952.1,47398,209550
31290.2,8674,89875
42798.6,38029,156118
41535.3,40409,219575
30497.9,108251,201947
27655.8,173189,115391
36295.2,43852,55274
32559.5,220681,90459
19369.0,69309,198045
38652.2,13768,43935
29693.2,124841,79001
30001.9,197244,139597
23888.3,179178,184970
27829.8,68845,38050
31367.1,113962,3109
25277.6,209009,117655
27626.5,82755,139002
35208.5,10752,25523
41126.3,167096,92753
42095.8,113190,160035
41134.7,71457,87809
24812.2,210322,25762
24434.7,153138,102538
29619.9,177023,196369
24093.3,176131,154330
37416.5,136302,88449
35078.5,47164,82121
31799.8,176370,2221
38958.6,3135,107806
20462.0,27238,179699
29237.7,57518,190120
25139.1,50614,8923
18597.3,24101,14911
41650.3,172125,219010
23464.0,157125,167269
21069.1,31451,22645
39582.3,34054,98555
34541.1,169844,148391
38240.6,48435,29057
35530.5,66410,77219
29767.3,19848,167452
29426.8,72452,201682
28760.0,175001,201819
37407.0,67459,42458
37674.4,72689,203713
19572.2,101866,87203
43098.2,67695,213070
24669.6,115494,18192
30391.4,52604,159986
27894.4,169209,128989
20732.4,141723,201512
28867.6,160947,168647
20677.5,115757,187537
24526.7,9138,19115
19774.4,190721,65692
37586.4,4919,130469
21751.1,167860,227
41508.9,174222,102362
24714.2,183515,86463
40796.4,150638,970
30987.7,202110,128628
30049.1,105883,221262
36339.7,212933,205883
19766.5,59204,867
